station,date,temp_max,temp_min,temp_mean,rh_mean,rh_min,ws_max,ws_gust_max,ws_mean,precip,sunshine,dewpoint,eff_humidity
삼척,2023-05-05,17.9,11.7,16.1,92.9,76.0,4.1,7.8,1.7,42.9,0.0,14.9,81.83
삼척,2023-05-06,11.7,8.5,9.4,81.5,66.0,4.7,10.6,2.6,38.6,0.0,6.3,81.72999999999999
삼척,2023-05-07,12.6,3.9,9.3,63.0,47.0,4.6,11.9,2.6,2.3,0.0,2.3,69.69
삼척,2023-05-08,23.7,2.7,12.0,61.4,19.0,3.4,6.0,1.2,0.0,9.1,2.9,63.73
삼척,2023-05-09,25.6,4.5,14.5,60.4,18.0,6.7,13.7,1.6,0.0,10.1,4.8,60.86
삼척,2023-05-10,25.5,5.4,15.0,55.5,15.0,3.4,8.1,1.0,0.0,9.9,3.8,57.06999999999999
삼척,2023-05-11,26.2,7.0,16.1,61.3,22.0,6.3,9.6,1.1,0.0,10.3,7.0,60.05
삼척,2023-05-12,24.6,7.7,16.3,60.1,23.0,4.7,8.5,1.0,0.0,7.5,7.4,59.879999999999995
삼척,2023-05-13,25.3,8.3,15.6,68.4,24.0,3.0,5.9,0.8,1.9,7.1,8.5,66.03
삼척,2023-05-14,22.9,10.3,15.8,66.5,35.0,6.1,11.9,1.4,0.0,6.5,8.5,66.24
삼척,2023-05-15,27.0,6.9,16.9,59.8,22.0,5.8,11.9,1.4,0.0,9.8,7.2,62.0
삼척,2023-05-16,31.3,9.3,20.3,60.3,26.0,3.9,8.0,1.3,0.0,10.0,11.1,60.81999999999999
삼척,2023-05-17,29.0,10.4,20.5,52.1,21.0,9.8,17.5,2.5,0.0,10.7,8.5,54.510000000000005
삼척,2023-05-18,22.1,11.7,16.2,81.9,62.0,1.7,4.0,0.6,1.6,0.6,12.9,73.78
삼척,2023-05-19,21.1,11.4,16.6,71.9,58.0,4.1,8.0,1.9,0.0,1.4,11.3,71.92000000000002
삼척,2023-05-20,28.2,11.1,19.5,63.9,36.0,4.8,9.4,1.6,0.0,8.2,11.6,67.3
삼척,2023-05-21,23.8,15.5,18.8,55.1,26.0,6.5,11.8,1.9,0.0,6.5,9.0,58.540000000000006
삼척,2023-05-22,23.5,10.1,16.2,56.5,29.0,4.6,9.9,1.4,0.0,4.2,6.6,56.96
삼척,2023-05-23,24.4,7.6,13.6,72.3,25.0,4.1,8.7,1.2,0.7,6.3,7.5,67.42
삼척,2023-05-24,25.4,6.7,16.0,59.6,24.0,4.7,8.3,1.0,0.0,8.4,7.1,61.83
삼척,2023-05-25,27.7,9.2,19.0,53.4,25.0,5.0,9.1,1.0,0.0,9.7,8.1,56.53
삼척,2023-05-26,27.2,14.6,20.4,51.4,33.0,3.3,7.2,1.4,0.0,10.2,9.4,52.62
삼척,2023-05-27,22.2,12.9,17.8,81.9,61.0,3.3,4.8,0.6,1.6,1.0,14.5,72.95
삼척,2023-05-28,19.4,16.4,18.1,93.5,89.0,5.6,9.4,2.1,17.4,0.0,17.0,86.97000000000001
삼척,2023-05-29,25.6,16.6,19.5,87.0,60.0,2.4,4.9,0.5,19.4,1.6,17.1,87.78999999999999
삼척,2023-05-30,24.3,12.7,18.7,71.0,49.0,3.6,7.7,1.5,0.0,2.7,12.9,76.44999999999999
삼척,2023-05-31,27.4,9.9,18.4,64.0,33.0,5.7,9.2,1.0,0.0,9.7,10.6,67.7
삼척,2023-06-01,26.6,13.2,19.6,71.0,46.0,4.8,7.3,0.7,0.0,2.7,13.7,69.6
삼척,2023-06-02,26.8,15.1,20.8,63.9,33.0,7.0,13.8,1.8,0.0,8.8,12.9,65.33
삼척,2023-06-03,27.0,12.9,20.0,55.4,23.0,6.3,12.2,1.8,0.0,8.7,9.0,58.66
삼척,2023-06-04,27.5,10.0,19.2,56.3,24.0,8.1,13.2,1.7,0.0,10.6,9.1,56.879999999999995
삼척,2023-06-05,27.5,10.2,19.6,59.9,41.0,6.7,13.4,1.9,0.0,9.1,10.9,58.73
삼척,2023-06-07,26.0,14.2,20.2,71.9,51.0,3.4,7.3,1.5,0.0,8.0,14.5,67.94
삼척,2023-06-08,28.9,16.1,22.0,64.5,30.0,8.2,13.5,1.8,0.0,7.3,13.8,65.52
삼척,2023-06-09,28.3,14.3,20.3,62.3,26.0,5.1,13.5,1.5,4.8,10.8,11.5,63.69999999999999
삼척,2023-06-10,29.7,12.8,19.8,70.0,39.0,2.8,6.1,0.9,2.7,5.2,13.4,67.91
삼척,2023-06-11,29.5,15.5,19.7,80.1,44.0,6.1,20.2,1.1,19.0,6.0,15.7,76.3
삼척,2023-06-12,29.0,16.0,20.7,71.9,35.0,4.1,6.3,1.1,0.0,6.3,14.5,73.35
삼척,2023-06-13,27.3,15.5,20.5,70.4,38.0,4.9,9.1,1.2,0.0,4.6,14.4,71.67
삼척,2023-06-14,28.3,13.7,19.1,73.8,39.0,3.8,8.0,1.3,0.0,6.2,14.0,72.92999999999999
삼척,2023-06-15,26.4,15.6,18.5,81.8,47.0,3.8,7.8,1.0,13.1,4.1,15.0,79.06
삼척,2023-06-16,31.7,16.3,22.4,74.3,43.0,3.8,6.7,1.2,0.0,9.5,17.0,75.75
삼척,2023-06-17,34.2,16.4,24.1,67.4,33.0,2.8,6.0,0.9,0.0,9.8,16.5,70.22
삼척,2023-06-18,32.9,17.0,24.1,67.5,38.0,3.2,7.0,1.0,0.0,8.0,16.9,68.16
삼척,2023-06-19,32.4,16.8,24.2,64.8,40.0,3.4,6.4,1.5,0.0,10.4,16.5,65.6
삼척,2023-06-20,28.2,16.1,21.5,68.9,39.0,2.3,4.5,1.1,0.1,1.2,15.2,67.94
삼척,2023-06-21,21.5,17.1,19.3,90.9,83.0,3.6,5.7,0.7,33.1,0.0,17.8,83.89
삼척,2023-06-22,25.8,17.7,20.8,78.8,52.0,4.7,8.4,1.0,3.3,3.3,16.6,80.23
삼척,2023-06-23,29.4,17.2,22.3,69.0,47.0,2.3,4.7,0.9,0.0,6.3,15.9,73.15
삼척,2023-06-24,32.9,15.3,23.1,68.8,31.0,2.3,4.0,1.0,0.0,9.1,16.3,69.83999999999999
삼척,2023-06-25,33.3,17.2,24.7,71.6,42.0,2.3,4.9,0.8,0.0,6.3,18.7,70.77999999999999
삼척,2023-06-26,22.9,18.4,20.8,91.8,79.0,2.2,5.2,0.6,93.2,0.0,19.4,85.45999999999998
삼척,2023-06-27,29.1,20.2,24.5,72.9,54.0,8.0,15.6,2.5,12.3,5.9,19.1,76.55
삼척,2023-06-28,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-99.0,17.46
삼척,2023-06-29,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-99.0,-0.8099999999999987
삼척,2023-06-30,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-99.0,-9.0
삼척,2023-07-01,34.5,20.5,26.0,74.6,36.0,3.6,7.5,1.1,0.0,0.0,20.4,49.519999999999996
삼척,2023-07-02,33.1,20.6,25.9,79.1,51.0,2.9,5.2,1.0,0.0,0.0,21.6,69.38999999999999
삼척,2023-07-03,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-99.0,16.98
삼척,2023-07-04,31.8,21.6,25.0,78.9,48.0,3.3,6.2,1.0,16.4,3.5,20.7,61.34
삼척,2023-07-05,29.7,20.2,24.4,73.8,48.0,5.0,11.5,2.1,23.5,6.4,19.0,66.53999999999999
삼척,2023-07-06,33.3,19.7,25.5,70.5,46.0,3.8,8.4,1.4,0.0,4.5,19.2,72.0
삼척,2023-07-07,27.2,18.2,21.8,78.9,55.0,2.4,5.2,0.9,0.0,0.6,17.8,76.71000000000001
삼척,2023-07-08,32.0,16.9,23.4,76.3,52.0,3.4,5.1,1.2,0.0,1.8,18.7,76.24
삼척,2023-07-09,30.6,20.3,23.3,84.6,61.0,7.3,14.3,0.8,29.7,1.7,20.4,82.36999999999999
삼척,2023-07-10,31.7,20.4,25.7,75.6,53.0,4.5,8.7,1.4,1.1,6.4,20.7,77.46999999999998
삼척,2023-07-11,27.9,19.2,22.1,87.3,69.0,4.3,10.0,1.0,55.6,0.7,19.8,84.68999999999998
삼척,2023-07-12,30.2,19.7,24.8,81.5,61.0,2.6,4.6,0.8,0.0,2.6,21.0,82.07
삼척,2023-07-13,25.5,21.9,23.4,91.9,84.0,1.3,3.2,0.2,15.6,0.0,21.9,89.36
삼척,2023-07-14,25.0,21.9,23.6,92.5,87.0,4.7,9.7,1.4,122.5,0.0,22.2,91.28
삼척,2023-07-15,24.1,21.1,22.6,91.6,79.0,2.8,6.9,0.7,63.1,0.0,21.1,91.80999999999999
삼척,2023-07-16,28.2,21.1,23.9,81.3,64.0,3.2,7.8,1.2,0.1,1.6,20.3,84.47999999999999
삼척,2023-07-17,29.1,21.4,24.9,85.8,67.0,3.2,6.1,0.7,3.9,1.0,22.2,85.47999999999999
삼척,2023-07-18,25.1,20.2,22.6,92.4,80.0,2.0,4.4,0.5,14.7,0.0,21.2,89.97
삼척,2023-07-19,33.9,20.1,25.2,76.9,42.0,2.8,4.2,0.8,0.0,8.9,20.2,80.89
삼척,2023-07-20,33.4,19.7,24.4,81.1,51.0,5.5,10.3,1.1,19.0,6.3,20.5,81.38999999999999
삼척,2023-07-21,34.9,20.7,24.9,81.9,47.0,6.2,12.3,1.3,1.1,5.4,21.1,81.24
삼척,2023-07-22,33.2,20.7,25.9,73.1,41.0,3.7,7.2,1.5,0.0,6.8,20.3,75.66
삼척,2023-07-23,30.5,22.2,25.2,82.3,59.0,4.4,8.0,1.0,3.0,0.4,21.8,80.41999999999999
삼척,2023-07-24,29.8,22.0,25.1,84.0,62.0,3.0,5.7,0.9,7.2,0.9,22.0,82.57
삼척,2023-07-25,31.8,21.7,25.4,82.0,57.0,3.6,7.7,0.8,0.0,3.7,21.8,82.43
삼척,2023-07-26,33.3,22.3,25.4,81.0,52.0,6.0,10.2,0.9,1.1,4.4,21.6,81.5
삼척,2023-07-27,34.3,21.9,27.2,75.9,50.0,3.2,5.9,1.1,0.0,9.2,22.1,77.53
삼척,2023-07-28,36.1,21.7,28.2,73.3,45.0,4.0,7.1,1.1,0.0,9.5,22.2,74.58999999999999
삼척,2023-07-29,36.1,22.8,27.8,73.1,42.0,3.3,6.2,1.4,0.0,9.1,21.8,73.42
삼척,2023-07-30,36.2,21.7,27.1,74.9,43.0,4.8,8.9,1.3,0.6,7.4,21.6,74.38
삼척,2023-07-31,36.3,23.4,27.3,76.0,45.0,4.0,6.0,1.1,0.0,4.3,22.3,75.49
삼척,2023-08-01,35.9,22.7,28.0,72.6,46.0,3.3,5.3,1.3,0.0,8.3,22.1,73.50999999999999
삼척,2023-08-02,35.4,23.3,28.0,75.6,50.0,3.0,6.5,1.2,0.0,9.0,22.8,75.03999999999999
삼척,2023-08-03,34.8,22.4,28.0,70.1,44.0,3.6,8.2,1.5,0.0,11.0,21.3,71.45
삼척,2023-08-04,35.2,21.3,27.4,75.0,49.0,3.2,6.9,1.2,0.0,7.8,22.1,74.08
삼척,2023-08-05,37.5,22.5,29.2,69.9,42.0,3.1,5.5,1.1,0.0,11.6,22.3,70.94
삼척,2023-08-06,36.9,23.0,28.2,75.6,46.0,5.0,10.7,1.4,0.2,6.9,23.0,74.39999999999999
삼척,2023-08-07,31.7,23.7,27.0,74.3,57.0,4.5,8.3,1.6,0.0,3.9,21.7,74.11999999999999
삼척,2023-08-08,31.0,22.2,25.8,70.8,55.0,4.5,7.8,1.9,0.0,4.5,19.9,71.97999999999999
삼척,2023-08-09,27.6,20.6,22.8,81.0,62.0,3.4,5.4,1.9,16.7,0.0,19.2,78.28999999999999
삼척,2023-08-10,22.6,20.4,21.4,88.3,78.0,5.2,14.9,2.0,38.1,0.0,19.3,85.08999999999999
삼척,2023-08-11,31.4,20.0,24.4,78.0,53.0,3.7,7.7,1.4,4.6,5.0,20.0,80.35999999999999
삼척,2023-08-12,28.3,21.0,23.6,84.9,66.0,3.1,5.9,0.6,2.5,1.7,20.8,83.86
삼척,2023-08-13,31.9,21.6,25.7,78.3,55.0,2.9,4.4,0.7,0.0,3.1,21.3,79.58999999999999
삼척,2023-08-14,33.6,21.8,26.1,74.3,46.0,3.4,7.0,1.1,0.0,7.4,20.7,76.16
삼척,2023-08-15,30.4,20.7,24.6,73.6,54.0,4.7,7.0,1.7,0.0,7.2,19.2,74.21
삼척,2023-08-16,33.7,18.5,25.5,73.3,49.0,2.9,5.1,0.9,0.0,8.2,19.9,73.46000000000001
삼척,2023-08-17,32.5,21.4,25.8,76.5,53.0,3.0,4.4,1.1,0.0,5.1,21.1,75.57
삼척,2023-08-18,35.7,22.5,27.3,71.6,43.0,3.4,6.0,1.3,0.0,7.7,21.1,72.74999999999999
삼척,2023-08-19,34.9,22.8,27.8,77.1,50.0,4.5,6.8,1.1,5.2,7.2,23.0,75.94
삼척,2023-08-20,35.0,23.2,26.4,81.0,54.0,5.4,9.1,1.0,34.0,3.7,22.7,79.27999999999999
삼척,2023-08-21,34.4,22.9,26.8,79.4,49.0,3.8,7.1,1.0,0.0,7.5,22.5,79.49
삼척,2023-08-22,33.9,21.5,27.2,76.4,50.0,3.8,7.1,1.3,0.0,7.6,22.2,77.46000000000001
삼척,2023-08-23,33.1,20.1,26.0,76.9,53.0,4.7,7.6,1.2,22.3,4.2,21.2,77.05
삼척,2023-08-24,25.0,19.9,22.0,91.1,81.0,1.6,3.3,0.5,50.3,0.0,20.4,86.78999999999999
삼척,2023-08-25,31.2,20.2,24.8,78.6,52.0,3.5,7.4,1.1,13.9,7.1,20.4,80.92999999999999
삼척,2023-08-26,32.6,19.1,24.3,74.1,37.0,3.1,4.7,1.1,0.0,8.6,18.7,76.69999999999999
삼척,2023-08-27,28.6,18.7,22.8,74.9,54.0,3.7,6.8,1.1,0.0,3.1,17.8,75.11
삼척,2023-08-28,26.0,18.9,22.5,80.0,68.0,3.8,6.7,1.2,0.0,0.2,18.7,78.39
삼척,2023-08-29,28.1,20.7,24.1,86.8,67.0,3.2,8.8,0.8,16.5,0.0,21.6,84.24999999999999
삼척,2023-08-30,24.2,19.6,21.6,90.9,84.0,2.6,5.3,0.7,50.8,0.0,20.0,88.99000000000001
삼척,2023-08-31,28.4,18.7,22.2,79.8,51.0,2.9,4.4,0.8,0.1,3.3,18.1,82.72
삼척,2023-09-06,29.6,17.3,22.3,74.9,50.0,3.8,7.6,1.7,0.0,5.3,17.2,77.48
삼척,2023-09-07,29.0,14.1,20.8,70.3,41.0,4.4,8.7,1.7,0.0,9.6,14.4,72.17
삼척,2023-09-08,30.8,13.5,20.2,74.6,39.0,2.4,4.4,1.3,0.0,7.7,14.9,73.76999999999998
삼척,2023-09-09,32.4,13.9,20.8,70.9,21.0,2.6,3.6,1.0,0.0,8.2,14.2,71.58
삼척,2023-09-10,33.2,16.3,22.8,69.3,29.0,2.9,4.4,1.3,0.0,7.1,15.8,70.14999999999999
삼척,2023-09-11,32.6,18.4,23.8,74.3,42.0,3.2,4.8,0.8,0.0,6.2,18.3,72.96000000000001
삼척,2023-09-12,32.2,19.4,23.7,74.4,41.0,2.6,4.1,1.1,0.0,6.9,18.3,73.87
삼척,2023-09-13,22.6,17.9,20.1,90.0,82.0,2.7,4.9,0.7,40.0,0.0,18.4,85.31
삼척,2023-09-14,23.1,17.5,19.9,86.9,74.0,2.6,3.9,0.9,3.8,0.0,17.5,86.27
삼척,2023-09-15,23.1,18.9,20.6,90.5,83.0,2.1,3.3,0.4,12.6,0.0,18.9,89.72999999999999
삼척,2023-09-16,29.6,20.1,23.0,87.6,64.0,2.3,4.1,0.6,9.3,1.7,20.6,88.10999999999999
삼척,2023-09-17,29.2,21.0,23.8,82.8,57.0,2.6,4.4,0.7,0.3,3.3,20.3,84.52999999999999
삼척,2023-09-18,30.8,19.7,23.5,80.6,51.0,3.0,6.5,0.9,19.6,6.1,19.6,81.74
삼척,2023-09-19,28.4,17.7,22.6,75.9,52.0,3.7,6.1,1.1,0.0,6.4,17.7,77.53
삼척,2023-09-20,20.7,17.3,19.0,89.5,83.0,2.6,5.1,0.9,53.3,0.0,17.2,85.89
삼척,2023-09-21,21.7,12.2,16.8,76.8,54.0,3.3,7.3,1.5,0.1,1.4,12.3,79.25
삼척,2023-09-22,26.6,12.2,17.1,75.3,35.0,3.4,4.2,1.4,0.0,7.2,11.9,77.02
삼척,2023-09-23,25.0,13.4,17.4,77.8,46.0,4.6,9.5,1.5,0.0,4.3,13.1,77.19999999999999
삼척,2023-09-24,23.0,11.7,17.0,72.0,43.0,4.2,9.3,1.4,0.0,7.0,11.3,73.49
삼척,2023-09-25,27.1,13.2,18.9,75.1,45.0,2.6,4.1,0.8,3.0,5.6,13.9,74.75
삼척,2023-09-26,20.2,17.1,18.7,91.5,84.0,1.4,3.8,0.2,24.0,0.0,17.2,86.27
삼척,2023-09-27,21.3,18.4,19.8,92.9,86.0,0.8,1.6,0.1,5.4,0.0,18.5,90.84
삼척,2023-09-28,27.9,15.1,20.4,79.4,47.0,3.2,6.3,0.9,0.0,8.0,16.2,83.31
삼척,2023-09-29,25.1,14.2,18.0,80.3,49.0,3.2,5.6,1.0,0.0,4.1,14.2,81.38000000000001
삼척,2023-09-30,22.3,13.1,16.8,80.1,58.0,3.3,6.7,1.0,3.8,1.5,13.1,80.07
삼척,2023-10-01,23.9,8.3,15.1,72.1,32.0,4.0,7.1,1.1,0.0,9.2,9.1,74.52
삼척,2023-10-02,24.1,7.6,13.2,75.8,34.0,2.7,4.1,1.2,0.0,7.5,8.1,75.49
삼척,2023-10-03,19.7,8.1,11.8,84.6,54.0,2.9,3.9,0.9,0.0,2.6,9.1,81.58999999999999
삼척,2023-10-04,22.5,8.8,15.2,71.4,49.0,3.4,6.9,1.8,0.0,5.4,9.5,74.48
삼척,2023-10-05,19.7,6.0,12.2,59.4,31.0,4.2,8.3,1.8,0.0,9.7,3.6,64.32
삼척,2023-10-06,21.9,4.2,11.0,73.1,29.0,3.0,4.3,1.1,0.0,7.3,5.3,70.19
삼척,2023-10-07,21.2,6.7,12.7,76.4,42.0,3.1,5.8,1.1,0.0,3.2,8.2,74.04
삼척,2023-10-08,18.6,9.3,13.0,77.9,53.0,2.7,4.9,1.0,0.0,0.6,8.9,77.12
삼척,2023-10-09,20.9,8.1,13.9,80.3,54.0,3.1,5.0,1.3,8.7,1.9,10.2,79.42999999999999
삼척,2023-10-10,21.7,8.0,13.3,78.5,40.0,3.6,7.7,1.0,0.7,6.6,9.1,78.8
삼척,2023-10-11,22.9,7.6,13.3,75.3,38.0,2.5,4.5,1.0,0.0,5.2,8.4,76.44
삼척,2023-10-12,24.2,8.8,13.6,78.3,37.0,2.5,3.8,1.0,0.0,5.4,9.3,77.71999999999998
삼척,2023-10-13,22.6,9.0,14.0,76.6,33.0,2.4,4.7,1.0,0.0,3.7,9.4,76.80999999999999
삼척,2023-10-14,19.8,8.6,12.2,80.9,45.0,3.1,6.9,1.2,0.6,2.6,8.6,79.78
삼척,2023-10-15,19.5,8.1,12.5,76.3,46.0,4.6,7.3,1.4,0.0,5.7,8.0,77.25
삼척,2023-10-16,22.0,5.8,12.5,74.1,41.0,3.2,6.6,1.0,0.0,7.1,7.3,75.22
삼척,2023-10-17,21.0,3.9,9.5,74.1,30.0,2.9,4.4,1.1,0.0,7.0,4.0,74.32
삼척,2023-10-18,23.2,2.8,10.5,71.4,27.0,3.3,7.0,1.0,0.0,7.4,4.3,72.21000000000001
삼척,2023-10-19,13.8,5.1,10.7,90.5,76.0,1.3,2.3,0.3,2.9,0.0,9.1,85.03999999999999
삼척,2023-10-20,15.1,4.6,10.2,51.0,22.0,6.0,11.3,2.2,0.9,8.7,-0.8,60.94
삼척,2023-10-21,15.0,-1.8,4.6,70.8,29.0,4.5,8.9,1.2,0.0,5.7,-1.0,68.81
삼척,2023-10-22,19.2,-1.8,8.2,66.5,24.0,4.6,9.1,1.3,0.0,8.6,0.8,65.80999999999999
삼척,2023-10-23,20.2,2.9,9.4,78.6,42.0,3.9,7.0,0.8,0.0,6.6,5.3,75.39999999999999
삼척,2023-10-24,20.6,3.0,9.8,78.6,45.0,3.4,7.8,0.9,0.0,6.4,5.7,77.39
삼척,2023-10-25,22.6,3.8,11.2,79.3,42.0,3.0,5.2,0.8,0.0,6.4,7.1,79.08999999999999
삼척,2023-10-26,21.0,5.9,12.3,79.3,51.0,4.5,9.6,1.2,7.2,5.9,8.4,79.23
삼척,2023-10-27,13.1,6.4,9.8,84.8,66.0,2.9,6.4,1.1,4.1,0.0,7.2,83.15
삼척,2023-10-28,20.5,6.4,10.6,77.1,40.0,3.3,5.4,1.5,0.0,3.9,6.3,78.85999999999999
삼척,2023-10-29,20.4,3.9,9.7,74.6,32.0,3.2,4.0,1.2,0.0,5.8,4.6,76.11999999999999
삼척,2023-10-30,21.9,1.8,8.9,77.3,38.0,2.6,5.3,0.8,0.0,6.9,4.4,76.73999999999998
삼척,2023-10-31,22.0,3.5,9.9,72.8,29.0,3.7,8.4,0.9,0.0,6.0,4.3,73.87999999999998
삼척,2023-11-01,17.9,4.9,12.8,81.8,72.0,3.4,9.3,1.0,0.0,0.0,9.6,79.55
삼척,2023-11-02,25.8,9.1,16.8,65.6,30.0,4.1,8.2,1.2,0.0,7.5,9.3,69.55999999999999
삼척,2023-11-03,23.3,6.3,16.6,65.8,45.0,4.3,10.7,1.6,0.0,5.1,9.7,67.35999999999999
삼척,2023-11-04,18.4,13.6,14.8,81.0,65.0,4.3,8.3,1.1,10.7,0.0,11.5,76.42
삼척,2023-11-05,22.0,11.6,16.4,79.9,57.0,3.0,5.7,0.8,4.6,1.2,12.7,78.71
삼척,2023-11-06,19.5,6.2,13.7,68.4,43.0,5.7,15.1,3.0,35.6,0.9,7.6,71.96000000000001
삼척,2023-11-07,12.1,-0.5,5.4,55.6,26.0,6.3,16.3,2.6,0.0,7.1,-3.5,60.59
삼척,2023-11-08,18.7,-3.7,5.0,69.5,26.0,2.4,3.9,0.7,0.0,8.1,-1.1,66.61
삼척,2023-11-09,19.3,-1.7,10.0,72.6,45.0,3.9,7.0,1.2,0.0,6.4,4.9,70.28
삼척,2023-11-10,14.5,-1.9,7.1,49.5,17.0,4.8,8.6,2.0,0.0,4.7,-4.0,56.120000000000005
삼척,2023-11-11,8.7,-4.3,1.1,58.1,30.0,2.9,7.4,1.0,0.0,3.2,-6.9,57.83
삼척,2023-11-12,6.7,-6.7,-1.1,55.0,21.0,3.5,6.8,1.2,0.0,7.9,-10.1,55.07000000000001
삼척,2023-11-13,8.0,-8.1,-0.9,54.8,22.0,4.1,8.9,1.3,0.0,7.9,-10.0,55.169999999999995
삼척,2023-11-14,9.9,-7.0,0.4,60.1,28.0,3.5,7.1,0.9,0.0,7.8,-7.2,58.53
삼척,2023-11-15,13.9,-6.6,1.6,69.5,29.0,2.6,5.5,0.6,0.0,6.9,-4.0,66.15
삼척,2023-11-16,5.4,-3.5,1.9,82.0,70.0,3.9,6.7,1.0,2.6,0.0,-0.9,77.31
삼척,2023-11-17,7.4,-3.9,2.1,51.8,30.0,4.8,11.3,2.3,0.0,5.2,-7.2,59.61
삼척,2023-11-18,3.3,-7.3,-1.7,47.9,33.0,5.4,14.5,3.0,0.0,7.6,-11.5,52.089999999999996
삼척,2023-11-19,9.9,-3.4,4.6,60.4,47.0,5.2,12.4,2.2,0.0,2.3,-2.5,57.03999999999999
삼척,2023-11-20,12.7,-4.6,2.5,65.1,29.0,3.3,10.1,0.8,0.0,7.6,-4.3,62.43999999999999
삼척,2023-11-21,16.1,-6.4,2.2,64.0,16.0,2.9,5.0,0.6,0.0,7.6,-5.6,63.85999999999999
삼척,2023-11-22,16.5,-6.4,4.1,61.1,19.0,3.5,10.0,0.7,0.0,7.6,-3.9,62.07999999999999
삼척,2023-11-23,17.1,3.4,11.2,49.5,15.0,6.3,14.1,2.6,0.0,7.0,-0.5,53.269999999999996
삼척,2023-11-24,3.4,-5.9,-1.5,35.1,22.0,6.2,16.6,2.7,0.0,7.5,-15.2,40.58
삼척,2023-11-25,5.5,-10.6,-3.9,48.1,16.0,3.5,5.1,1.2,0.0,7.5,-14.4,45.64000000000001
삼척,2023-11-26,8.8,-6.7,0.3,49.8,24.0,3.3,6.5,0.9,0.0,5.1,-9.5,47.98999999999999
삼척,2023-11-27,5.7,-0.9,2.9,78.6,60.0,4.1,9.7,1.1,4.4,0.0,-0.5,69.78999999999999
삼척,2023-11-28,4.7,-1.8,1.1,46.4,27.0,6.4,13.5,2.9,0.0,5.3,-9.4,53.17999999999999
삼척,2023-11-29,4.6,-5.1,-0.8,51.5,35.0,4.8,11.5,2.3,0.3,5.0,-9.8,53.19
삼척,2023-11-30,-1.4,-9.6,-5.7,43.6,32.0,4.4,9.5,2.3,0.0,7.4,-16.3,45.46
삼척,2023-12-01,2.2,-10.8,-4.8,44.5,21.0,4.2,8.9,1.9,0.0,7.4,-15.8,45.019999999999996
삼척,2023-12-02,2.9,-12.3,-3.3,66.0,50.0,4.5,10.4,1.1,0.0,0.4,-8.8,59.459999999999994
삼척,2023-12-04,8.9,-10.2,-2.8,62.3,22.0,4.2,9.4,0.7,0.0,7.3,-10.2,61.26
삼척,2023-12-05,12.5,-9.3,-1.5,69.3,29.0,1.3,2.5,0.3,0.0,7.3,-7.2,67.57
삼척,2023-12-06,8.4,-7.8,0.7,77.5,55.0,3.5,10.0,0.8,6.7,0.0,-3.0,74.34
삼척,2023-12-07,8.0,-0.7,2.9,51.3,30.0,4.9,12.7,2.3,0.0,7.3,-6.8,58.339999999999996
삼척,2023-12-08,15.1,-4.9,6.6,68.3,39.0,4.3,9.3,1.5,0.0,7.4,0.4,65.82
삼척,2023-12-09,17.6,3.8,11.0,69.9,49.0,3.8,8.8,1.5,0.0,3.9,5.3,67.72
삼척,2023-12-10,12.7,2.4,8.1,79.4,58.0,3.3,6.4,0.8,0.0,0.1,4.5,76.39
삼척,2023-12-11,9.8,3.4,7.8,80.6,73.0,5.1,9.4,1.8,14.9,0.0,4.6,79.28999999999999
삼척,2023-12-12,6.8,-1.4,2.7,76.0,59.0,3.5,6.0,1.6,0.0,1.0,-1.2,77.25999999999999
삼척,2023-12-13,12.8,-2.4,3.5,80.1,43.0,2.5,4.4,0.5,0.0,5.5,0.0,79.33
삼척,2023-12-14,7.0,3.4,5.2,86.1,79.0,2.6,3.6,0.7,15.2,0.0,3.1,83.88999999999999
삼척,2023-12-15,4.6,0.8,1.8,89.4,84.0,3.2,4.7,1.8,41.3,0.0,0.2,87.81
삼척,2023-12-16,2.4,-11.3,-4.2,62.0,35.0,7.2,18.9,3.1,4.4,1.0,-10.9,69.89
삼척,2023-12-17,-6.1,-14.0,-10.9,36.5,22.0,4.6,10.5,2.8,0.0,7.3,-23.2,46.89
삼척,2023-12-18,-4.7,-15.2,-9.9,51.4,29.0,3.6,6.1,1.2,0.0,2.8,-18.5,49.480000000000004
삼척,2023-12-19,3.1,-11.9,-4.7,61.6,32.0,3.7,6.8,1.1,0.0,5.6,-11.4,57.05
삼척,2023-12-20,-3.2,-12.3,-7.2,52.5,34.0,4.8,10.9,2.5,0.1,5.2,-15.5,54.21
삼척,2023-12-21,-6.5,-15.4,-11.9,38.6,27.0,4.1,10.0,2.7,0.0,7.2,-23.3,43.67999999999999
삼척,2023-12-22,-6.8,-16.8,-12.5,41.6,28.0,5.0,10.5,2.5,0.0,7.3,-23.1,42.089999999999996
삼척,2023-12-23,-1.3,-17.2,-10.6,54.4,24.0,3.6,7.2,1.4,0.0,7.3,-18.7,50.26
삼척,2023-12-24,1.2,-14.0,-7.2,69.3,45.0,3.6,7.3,0.9,0.0,5.7,-12.1,63.55
